osmid,y,x,street_count,highway,ref,junction,railway,geometry
2384412,53.4131573,-6.3875529,3,,,,,POINT (-6.3875529 53.4131573)
2384495,53.4109511,-6.4263629,3,,,,,POINT (-6.4263629 53.4109511)
2384496,53.4094921,-6.4274031,4,traffic_signals,,,,POINT (-6.4274031 53.4094921)
2384498,53.4079203,-6.4283971,3,,,,,POINT (-6.4283971 53.4079203)
2384507,53.4085245,-6.4287568,4,,,,,POINT (-6.4287568 53.4085245)
2655703,53.3872588,-6.4098827,4,traffic_signals,,,,POINT (-6.4098827 53.3872588)
2655735,53.3870445,-6.4100055,4,traffic_signals,,,,POINT (-6.4100055 53.3870445)
2655965,53.3906735,-6.4041786,4,,,,,POINT (-6.4041786 53.3906735)
2655976,53.3901263,-6.4004225,3,traffic_signals,,,,POINT (-6.4004225 53.3901263)
2656044,53.3908621,-6.4131855,3,traffic_signals,,,,POINT (-6.4131855 53.3908621)
2656062,53.3878015,-6.4141346,3,traffic_signals,,,,POINT (-6.4141346 53.3878015)
2656099,53.3866061,-6.4063519,3,,,,,POINT (-6.4063519 53.3866061)
2656230,53.382667,-6.4031995,3,,,,,POINT (-6.4031995 53.382667)
2656252,53.3826775,-6.4036489,3,,,,,POINT (-6.4036489 53.3826775)
2656268,53.3825389,-6.4034307,3,,,,,POINT (-6.4034307 53.3825389)
2656557,53.3866782,-6.4088828,1,turning_circle,,,,POINT (-6.4088828 53.3866782)
2656568,53.3864393,-6.4076064,1,turning_circle,,,,POINT (-6.4076064 53.3864393)
2656576,53.3862606,-6.4065943,1,turning_circle,,,,POINT (-6.4065943 53.3862606)
2656583,53.385676,-6.4068828,3,,,,,POINT (-6.4068828 53.385676)
2656590,53.3850392,-6.407101,1,turning_circle,,,,POINT (-6.407101 53.3850392)
2656594,53.3858731,-6.4078882,3,,,,,POINT (-6.4078882 53.3858731)
2656624,53.3851238,-6.4086128,3,,,,,POINT (-6.4086128 53.3851238)
2656636,53.3847807,-6.4084804,3,,,,,POINT (-6.4084804 53.3847807)
2656645,53.3858124,-6.4089062,3,,,,,POINT (-6.4089062 53.3858124)
2750679,53.3844341,-6.3891917,3,,,,,POINT (-6.3891917 53.3844341)
2752905,53.4014395,-6.40742,3,,,,,POINT (-6.40742 53.4014395)
2752912,53.4013302,-6.4071415,3,,,,,POINT (-6.4071415 53.4013302)
2752925,53.4004578,-6.4082028,3,,,,,POINT (-6.4082028 53.4004578)
2752926,53.400014,-6.4070487,3,,,,,POINT (-6.4070487 53.400014)
2753025,53.4008981,-6.4127954,3,,,,,POINT (-6.4127954 53.4008981)
2753045,53.4004671,-6.4052492,3,,,,,POINT (-6.4052492 53.4004671)
2853307,53.3856476,-6.4099752,3,,,,,POINT (-6.4099752 53.3856476)
2853880,53.3850749,-6.3957239,3,,,,,POINT (-6.3957239 53.3850749)
2854168,53.3840881,-6.4094067,3,,,,,POINT (-6.4094067 53.3840881)
2854184,53.3829633,-6.4093775,3,traffic_signals,,,,POINT (-6.4093775 53.3829633)
3075169,53.4269796,-6.3706442,3,,,,,POINT (-6.3706442 53.4269796)
3075548,53.4160602,-6.384642,3,,,,,POINT (-6.384642 53.4160602)
4221991,53.3579666,-6.474627,4,traffic_signals,,,,POINT (-6.474627 53.3579666)
4221994,53.3582582,-6.4702709,3,motorway_junction,5,,,POINT (-6.4702709 53.3582582)
4222015,53.351606,-6.4529901,3,,,,,POINT (-6.4529901 53.351606)
4222021,53.3507702,-6.4443927,3,motorway_junction,4,,,POINT (-6.4443927 53.3507702)
4222028,53.3547907,-6.4304134,3,,,,,POINT (-6.4304134 53.3547907)
4222045,53.3564084,-6.4499412,4,traffic_signals,,,,POINT (-6.4499412 53.3564084)
4222049,53.3555658,-6.4612826,3,,,,,POINT (-6.4612826 53.3555658)
4222052,53.3569161,-6.464909,3,motorway_junction,4a,,,POINT (-6.464909 53.3569161)
4222150,53.3457725,-6.4197247,3,,,,,POINT (-6.4197247 53.3457725)
4222154,53.3437002,-6.4185331,3,,,,,POINT (-6.4185331 53.3437002)
4222155,53.343527,-6.4186349,3,,,,,POINT (-6.4186349 53.343527)
4222160,53.3435283,-6.4225677,3,mini_roundabout,,,,POINT (-6.4225677 53.3435283)
4222165,53.3428637,-6.4322674,3,,,,,POINT (-6.4322674 53.3428637)
4222172,53.3495122,-6.4386442,4,,,,,POINT (-6.4386442 53.3495122)
4222175,53.3446743,-6.445093,3,,,,,POINT (-6.445093 53.3446743)
4222179,53.3485161,-6.4507499,3,,,,,POINT (-6.4507499 53.3485161)
4222180,53.3498216,-6.4500012,3,traffic_signals,,,,POINT (-6.4500012 53.3498216)
4222207,53.3567654,-6.3896503,1,,,,,POINT (-6.3896503 53.3567654)
4222209,53.3428978,-6.3986383,3,,,,,POINT (-6.3986383 53.3428978)
4222215,53.3347333,-6.4014515,3,,,,,POINT (-6.4014515 53.3347333)
4222226,53.3278594,-6.3956204,4,traffic_signals,,,,POINT (-6.3956204 53.3278594)
4222227,53.3268247,-6.3950451,3,,,,,POINT (-6.3950451 53.3268247)
4222231,53.347121,-6.3846171,3,,,,,POINT (-6.3846171 53.347121)
4222234,53.3455935,-6.3795779,3,traffic_signals,,,,POINT (-6.3795779 53.3455935)
4222238,53.342787,-6.360399,3,traffic_signals,,,,POINT (-6.360399 53.342787)
4222239,53.3143954,-6.3930075,4,traffic_signals,,,,POINT (-6.3930075 53.3143954)
4222240,53.3147005,-6.3907847,3,,,,,POINT (-6.3907847 53.3147005)
4222245,53.3130123,-6.3908756,4,,,,,POINT (-6.3908756 53.3130123)
4222248,53.3034461,-6.3779968,4,traffic_signals,,,,POINT (-6.3779968 53.3034461)
4222251,53.3046761,-6.3760597,3,,,,,POINT (-6.3760597 53.3046761)
4222254,53.3069163,-6.3739271,3,,,,,POINT (-6.3739271 53.3069163)
4222278,53.2858717,-6.390543,3,,,,,POINT (-6.390543 53.2858717)
4222282,53.2815547,-6.3881713,4,,,,,POINT (-6.3881713 53.2815547)
4222348,53.2365106,-6.4543894,3,,,,,POINT (-6.4543894 53.2365106)
4222362,53.2755103,-6.4216191,3,,,,,POINT (-6.4216191 53.2755103)
4222391,53.2742388,-6.4058164,3,,,,,POINT (-6.4058164 53.2742388)
4222397,53.2801909,-6.3902296,3,,,,,POINT (-6.3902296 53.2801909)
4222399,53.2834602,-6.4612765,3,,,,,POINT (-6.4612765 53.2834602)
4222403,53.2831629,-6.4620676,3,,,,,POINT (-6.4620676 53.2831629)
4222408,53.2842396,-6.3798234,4,,,,,POINT (-6.3798234 53.2842396)
4222413,53.2862152,-6.3616986,4,traffic_signals,,,,POINT (-6.3616986 53.2862152)
4238242,53.3989681,-6.442261,3,,,,,POINT (-6.442261 53.3989681)
4238246,53.2878038,-6.3622655,3,traffic_signals,,,,POINT (-6.3622655 53.2878038)
4238248,53.2803079,-6.3586293,4,traffic_signals,,,,POINT (-6.3586293 53.2803079)
4238253,53.2751715,-6.3530881,4,traffic_signals,,,,POINT (-6.3530881 53.2751715)
4238257,53.282315,-6.3415075,3,traffic_signals,,,,POINT (-6.3415075 53.282315)
4238263,53.2787609,-6.341893,3,,,,,POINT (-6.341893 53.2787609)
4238272,53.2848655,-6.342662,3,,,,,POINT (-6.342662 53.2848655)
4238275,53.2880471,-6.3411572,3,,,,,POINT (-6.3411572 53.2880471)
4238291,53.2751201,-6.3310546,3,,,,,POINT (-6.3310546 53.2751201)
4238293,53.2789708,-6.3313705,3,traffic_signals,,,,POINT (-6.3313705 53.2789708)
4238301,53.2894665,-6.3429472,3,,,,,POINT (-6.3429472 53.2894665)
4238306,53.2890912,-6.3677175,4,,,,,POINT (-6.3677175 53.2890912)
4238307,53.2905779,-6.3680625,3,,,,,POINT (-6.3680625 53.2905779)
4238317,53.2882559,-6.3714567,1,,,,,POINT (-6.3714567 53.2882559)
4238319,53.2910358,-6.3433655,3,,,,,POINT (-6.3433655 53.2910358)
4238321,53.2944535,-6.3420764,3,,,,,POINT (-6.3420764 53.2944535)
4238327,53.3012943,-6.3522455,3,traffic_signals,,,,POINT (-6.3522455 53.3012943)
4238353,53.3291226,-6.3344069,4,,,,,POINT (-6.3344069 53.3291226)
4238363,53.3395244,-6.321039,3,traffic_signals,,,,POINT (-6.321039 53.3395244)
4238365,53.341539,-6.3189959,3,,,,,POINT (-6.3189959 53.341539)
4238370,53.3420447,-6.325338,4,traffic_signals,,,,POINT (-6.325338 53.3420447)
4238371,53.3421903,-6.3289236,4,traffic_signals,,,,POINT (-6.3289236 53.3421903)
4238382,53.3421663,-6.3523972,3,traffic_signals,,,,POINT (-6.3523972 53.3421663)
4238383,53.3412162,-6.3523322,1,,,,,POINT (-6.3523322 53.3412162)
4238384,53.3423191,-6.3547273,3,,,,,POINT (-6.3547273 53.3423191)
4238386,53.3443502,-6.3599258,3,,,,,POINT (-6.3599258 53.3443502)
4238387,53.3441912,-6.358622,3,,,,,POINT (-6.358622 53.3441912)
4238389,53.3449076,-6.358357,3,,,,,POINT (-6.358357 53.3449076)
4238390,53.3533534,-6.2962571,3,,,,,POINT (-6.2962571 53.3533534)
4238391,53.3521569,-6.2981996,2,crossing,,,,POINT (-6.2981996 53.3521569)
4238406,53.3335255,-6.2913819,4,traffic_signals,,,,POINT (-6.2913819 53.3335255)
4238407,53.3320846,-6.2935126,4,traffic_signals,,,,POINT (-6.2935126 53.3320846)
4238426,53.3341762,-6.2747841,3,,,,,POINT (-6.2747841 53.3341762)
4238431,53.3364557,-6.2965249,4,,,,,POINT (-6.2965249 53.3364557)
4238433,53.3282377,-6.3062234,3,,,,,POINT (-6.3062234 53.3282377)
5044445,53.3828526,-6.40071,4,traffic_signals,,,,POINT (-6.40071 53.3828526)
5044772,53.3829992,-6.3947698,4,traffic_signals,,,,POINT (-6.3947698 53.3829992)
5044791,53.3832035,-6.3933459,3,traffic_signals,,,,POINT (-6.3933459 53.3832035)
5913282,53.4893517,-6.0991342,1,,,,,POINT (-6.0991342 53.4893517)
5913395,53.4931164,-6.1060405,3,,,,,POINT (-6.1060405 53.4931164)
5913404,53.4934047,-6.1120965,3,,,,,POINT (-6.1120965 53.4934047)
5913759,53.4347677,-6.3343825,3,,,,,POINT (-6.3343825 53.4347677)
5913778,53.4343198,-6.3340203,3,,,,,POINT (-6.3340203 53.4343198)
5913949,53.4574003,-6.3494542,3,,,,,POINT (-6.3494542 53.4574003)
5914600,53.4910269,-6.1399317,3,,,,,POINT (-6.1399317 53.4910269)
5914644,53.4853532,-6.1517064,3,,,,,POINT (-6.1517064 53.4853532)
5947090,53.3945089,-6.2258112,3,mini_roundabout,,,,POINT (-6.2258112 53.3945089)
6146102,53.3818338,-6.3927902,3,,,,,POINT (-6.3927902 53.3818338)
6146118,53.3756665,-6.3911107,3,,,,,POINT (-6.3911107 53.3756665)
6146121,53.3755688,-6.3912228,3,,,,,POINT (-6.3912228 53.3755688)
6146125,53.3754653,-6.3909677,3,,,,,POINT (-6.3909677 53.3754653)
6146142,53.3854557,-6.4148341,3,,,,,POINT (-6.4148341 53.3854557)
6146149,53.3855892,-6.4162381,3,turning_circle,,,,POINT (-6.4162381 53.3855892)
6146160,53.392287,-6.3993034,3,,,,,POINT (-6.3993034 53.392287)
6146165,53.3935263,-6.3981952,3,,,,,POINT (-6.3981952 53.3935263)
6146169,53.3937329,-6.397958,3,,,,,POINT (-6.397958 53.3937329)
6146173,53.3936913,-6.3982414,3,,,,,POINT (-6.3982414 53.3936913)
6146201,53.3954826,-6.4000284,4,traffic_signals,,,,POINT (-6.4000284 53.3954826)
6146222,53.3968361,-6.3928795,4,,,,,POINT (-6.3928795 53.3968361)
6146240,53.3904389,-6.4323545,3,,,,,POINT (-6.4323545 53.3904389)
6146307,53.3866895,-6.42827,3,,,,,POINT (-6.42827 53.3866895)
6146329,53.3907251,-6.4319241,3,,,,,POINT (-6.4319241 53.3907251)
6146335,53.3909319,-6.4312399,3,,,,,POINT (-6.4312399 53.3909319)
6146344,53.3862379,-6.4112356,4,,,,,POINT (-6.4112356 53.3862379)
6146352,53.3856009,-6.4112481,3,,,,,POINT (-6.4112481 53.3856009)
6146356,53.3856051,-6.410416,1,,,,,POINT (-6.410416 53.3856051)
6146369,53.3815361,-6.400401,3,,,,,POINT (-6.400401 53.3815361)
6146375,53.3812482,-6.398208,3,,,,,POINT (-6.398208 53.3812482)
6146383,53.3803883,-6.3983465,3,,,,,POINT (-6.3983465 53.3803883)
6148198,53.410795,-6.2178007,3,,,,,POINT (-6.2178007 53.410795)
6148206,53.4104544,-6.2172225,3,,,,,POINT (-6.2172225 53.4104544)
6148213,53.4104834,-6.2178106,3,,,,,POINT (-6.2178106 53.4104834)
6149144,53.3968188,-6.3919011,3,,,,,POINT (-6.3919011 53.3968188)
6300863,53.3985289,-6.3325571,3,,,,,POINT (-6.3325571 53.3985289)
6300945,53.3973277,-6.3398789,4,traffic_signals,,,,POINT (-6.3398789 53.3973277)
6301083,53.4142036,-6.3642137,3,,,,,POINT (-6.3642137 53.4142036)
6301093,53.414597,-6.3639816,3,,,,,POINT (-6.3639816 53.414597)
6301151,53.4082175,-6.3689246,3,,,,,POINT (-6.3689246 53.4082175)
6301181,53.4087314,-6.3692045,3,,,,,POINT (-6.3692045 53.4087314)
6301183,53.4087534,-6.3690987,3,,,,,POINT (-6.3690987 53.4087534)
6301187,53.408611,-6.3685949,3,,,,,POINT (-6.3685949 53.408611)
6301195,53.4021188,-6.37534,3,,,,,POINT (-6.37534 53.4021188)
6301200,53.4018822,-6.3757972,3,,,,,POINT (-6.3757972 53.4018822)
6301208,53.402047,-6.3758684,3,,,,,POINT (-6.3758684 53.402047)
6301213,53.4021809,-6.3755113,3,,,,,POINT (-6.3755113 53.4021809)
6301219,53.4018578,-6.3753991,3,,,,,POINT (-6.3753991 53.4018578)
6301266,53.4080199,-6.3699245,3,,,,,POINT (-6.3699245 53.4080199)
6301275,53.395289,-6.3900577,3,,,,,POINT (-6.3900577 53.395289)
6301277,53.3950939,-6.3901743,3,,,,,POINT (-6.3901743 53.3950939)
6301285,53.395129,-6.3898246,3,,,,,POINT (-6.3898246 53.395129)
6301299,53.3813619,-6.4028118,3,,,,,POINT (-6.4028118 53.3813619)
6301384,53.3750153,-6.4055585,4,,,,,POINT (-6.4055585 53.3750153)
6301439,53.3735612,-6.4062239,3,,,,,POINT (-6.4062239 53.3735612)
6301443,53.3735398,-6.4058048,3,,,,,POINT (-6.4058048 53.3735398)
6301452,53.3723113,-6.4058948,1,turning_circle,,,,POINT (-6.4058948 53.3723113)
6301457,53.3731108,-6.40719,1,turning_circle,,,,POINT (-6.40719 53.3731108)
6301487,53.3754933,-6.4048532,3,,,,,POINT (-6.4048532 53.3754933)
6301501,53.3752413,-6.4034726,3,,,,,POINT (-6.4034726 53.3752413)
6301511,53.3750947,-6.4034587,3,,,,,POINT (-6.4034587 53.3750947)
6301528,53.3752355,-6.4037653,3,,,,,POINT (-6.4037653 53.3752355)
6301534,53.3741314,-6.4037903,3,,,,,POINT (-6.4037903 53.3741314)
6301547,53.3732211,-6.4037342,3,,,,,POINT (-6.4037342 53.3732211)
6301556,53.3730214,-6.4034008,3,,,,,POINT (-6.4034008 53.3730214)
6301562,53.3736632,-6.4024976,3,,,,,POINT (-6.4024976 53.3736632)
6301574,53.3755699,-6.3908567,3,,,,,POINT (-6.3908567 53.3755699)
6301582,53.3758493,-6.3939208,3,,,,,POINT (-6.3939208 53.3758493)
6301589,53.3759275,-6.395315,3,,,,,POINT (-6.395315 53.3759275)
6301597,53.3758601,-6.396492,3,,,,,POINT (-6.396492 53.3758601)
6301631,53.3758181,-6.4024436,3,,,,,POINT (-6.4024436 53.3758181)
6301644,53.3825588,-6.380511,3,,,,,POINT (-6.380511 53.3825588)
6301657,53.3821965,-6.3739364,3,,,,,POINT (-6.3739364 53.3821965)
6303592,53.3870182,-6.4109771,1,turning_circle,,,,POINT (-6.4109771 53.3870182)
6303600,53.3840883,-6.4074902,3,,,,,POINT (-6.4074902 53.3840883)
6303617,53.3849033,-6.4071346,1,turning_circle,,,,POINT (-6.4071346 53.3849033)
6303625,53.3841561,-6.4068825,3,,,,,POINT (-6.4068825 53.3841561)
6303635,53.384295,-6.4059411,3,turning_circle,,,,POINT (-6.4059411 53.384295)
6303683,53.3835351,-6.405772,1,turning_circle,,,,POINT (-6.405772 53.3835351)
6303797,53.3722502,-6.3319752,3,,,,,POINT (-6.3319752 53.3722502)
6303812,53.3719523,-6.3317389,3,,,,,POINT (-6.3317389 53.3719523)
6303849,53.3649203,-6.3082695,4,traffic_signals,,,,POINT (-6.3082695 53.3649203)
6303867,53.3673474,-6.3027123,3,,,,,POINT (-6.3027123 53.3673474)
6303917,53.3757352,-6.3098418,3,,,,,POINT (-6.3098418 53.3757352)
6303942,53.3771891,-6.3094877,3,,,,,POINT (-6.3094877 53.3771891)
6303962,53.3779906,-6.3109951,3,,,,,POINT (-6.3109951 53.3779906)
6303995,53.3709289,-6.3336141,4,,,,,POINT (-6.3336141 53.3709289)
6304109,53.3908477,-6.3196725,3,traffic_signals,,,,POINT (-6.3196725 53.3908477)
6304168,53.3849915,-6.3199664,3,,,,,POINT (-6.3199664 53.3849915)
6514645,53.4071641,-6.3994515,3,,,,,POINT (-6.3994515 53.4071641)
6514647,53.4073837,-6.3992755,3,,,,,POINT (-6.3992755 53.4073837)
6514656,53.4197274,-6.3845734,3,,,,,POINT (-6.3845734 53.4197274)
6514658,53.4195415,-6.3844477,3,,,,,POINT (-6.3844477 53.4195415)
6514660,53.419683,-6.3843669,3,,,,,POINT (-6.3843669 53.419683)
6514662,53.4196021,-6.3846728,3,,,,,POINT (-6.3846728 53.4196021)
6514666,53.4192507,-6.3887513,3,,,,,POINT (-6.3887513 53.4192507)
6514668,53.4193407,-6.3867515,3,,,,,POINT (-6.3867515 53.4193407)
6514670,53.4193938,-6.3856933,3,,,,,POINT (-6.3856933 53.4193938)
6514674,53.4191133,-6.3889015,3,,,,,POINT (-6.3889015 53.4191133)
6514683,53.4178627,-6.3863676,3,,,,,POINT (-6.3863676 53.4178627)
6514691,53.4165889,-6.3856034,3,,,,,POINT (-6.3856034 53.4165889)
6514698,53.4163177,-6.3850035,3,,,,,POINT (-6.3850035 53.4163177)
6514702,53.4192262,-6.3835923,3,,,,,POINT (-6.3835923 53.4192262)
6515176,53.393098,-6.4077631,3,,,,,POINT (-6.4077631 53.393098)
6515184,53.3993925,-6.4011337,4,traffic_signals,,,,POINT (-6.4011337 53.3993925)
6515186,53.4055025,-6.3939195,3,,,,,POINT (-6.3939195 53.4055025)
6515188,53.4056418,-6.3942184,3,,,,,POINT (-6.3942184 53.4056418)
6515190,53.4054808,-6.3941542,3,,,,,POINT (-6.3941542 53.4054808)
6515192,53.4028169,-6.398132,3,,,,,POINT (-6.398132 53.4028169)
6515194,53.4024016,-6.3970339,3,traffic_signals,,,,POINT (-6.3970339 53.4024016)
6515216,53.399747,-6.400855,3,,,,,POINT (-6.400855 53.399747)
6515217,53.4270384,-6.370434,3,,,,,POINT (-6.370434 53.4270384)
9100861,53.3307099,-6.2519728,3,,,,,POINT (-6.2519728 53.3307099)
9100863,53.3310521,-6.2521952,3,,,,,POINT (-6.2521952 53.3310521)
9100868,53.3319196,-6.2526732,5,,J57,yes,,POINT (-6.2526732 53.3319196)
9100869,53.3321859,-6.2514969,3,,,,,POINT (-6.2514969 53.3321859)
9101069,53.3322648,-6.2529551,4,,J45,yes,,POINT (-6.2529551 53.3322648)
9101070,53.3322475,-6.2534036,3,,,,,POINT (-6.2534036 53.3322475)
9101081,53.3327034,-6.2579832,3,,,,,POINT (-6.2579832 53.3327034)
9101161,53.3327447,-6.2588741,3,,,,,POINT (-6.2588741 53.3327447)
9101323,53.3353779,-6.2534288,3,,,,,POINT (-6.2534288 53.3353779)
9101324,53.336166,-6.252698,3,,,,,POINT (-6.252698 53.336166)
9101552,53.3376393,-6.2637041,4,,,,,POINT (-6.2637041 53.3376393)
9101554,53.3376445,-6.2645696,3,,,,,POINT (-6.2645696 53.3376445)
9101555,53.3383966,-6.2645783,3,,,,,POINT (-6.2645783 53.3383966)
9101656,53.3397938,-6.2640096,3,traffic_signals,,,,POINT (-6.2640096 53.3397938)
9101657,53.3401525,-6.2637672,3,,,,,POINT (-6.2637672 53.3401525)
9101658,53.3411794,-6.263237,3,,,,,POINT (-6.263237 53.3411794)
10400262,53.4104262,-6.2318091,3,,,,,POINT (-6.2318091 53.4104262)
10400265,53.4102542,-6.2276476,3,,,,,POINT (-6.2276476 53.4102542)
10400266,53.4099303,-6.2258036,3,,,,,POINT (-6.2258036 53.4099303)
10400271,53.4099727,-6.2256631,3,,,,,POINT (-6.2256631 53.4099727)
10400278,53.3946607,-6.2400881,3,,,,,POINT (-6.2400881 53.3946607)
11675072,53.386417,-6.4053671,3,,,,,POINT (-6.4053671 53.386417)
11675075,53.3872734,-6.4049538,1,turning_circle,,,,POINT (-6.4049538 53.3872734)
11675077,53.3912173,-6.4087076,4,traffic_signals,,,,POINT (-6.4087076 53.3912173)
11675078,53.3890416,-6.4133879,1,,,,,POINT (-6.4133879 53.3890416)
11675080,53.387793,-6.4126897,3,,,,,POINT (-6.4126897 53.387793)
11675083,53.3889298,-6.4123246,1,turning_circle,,,,POINT (-6.4123246 53.3889298)
11675084,53.3888304,-6.4112884,1,turning_circle,,,,POINT (-6.4112884 53.3888304)
11675085,53.3875887,-6.4116444,3,,,,,POINT (-6.4116444 53.3875887)
11675088,53.3874066,-6.4106398,3,,,,,POINT (-6.4106398 53.3874066)
11675090,53.3887619,-6.4102472,1,,,,,POINT (-6.4102472 53.3887619)
11675093,53.3877269,-6.4092627,1,turning_circle,,,,POINT (-6.4092627 53.3877269)
11675099,53.3870112,-6.4085038,3,,,,,POINT (-6.4085038 53.3870112)
11675100,53.3841791,-6.3873704,3,,,,,POINT (-6.3873704 53.3841791)
11675101,53.3843716,-6.3868947,3,,,,,POINT (-6.3868947 53.3843716)
11675103,53.383822,-6.3869533,3,,,,,POINT (-6.3869533 53.383822)
11675104,53.3848527,-6.3881947,3,,,,,POINT (-6.3881947 53.3848527)
11675105,53.3857115,-6.383896,3,,,,,POINT (-6.383896 53.3857115)
11675106,53.3872992,-6.3782781,3,,,,,POINT (-6.3782781 53.3872992)
11675109,53.3868242,-6.3789806,3,,,,,POINT (-6.3789806 53.3868242)
11675114,53.3851037,-6.3812654,3,,,,,POINT (-6.3812654 53.3851037)
11675115,53.3857545,-6.380429,3,,,,,POINT (-6.380429 53.3857545)
11675131,53.387345,-6.3737927,3,,,,,POINT (-6.3737927 53.387345)
11675145,53.3929444,-6.3936328,3,,,,,POINT (-6.3936328 53.3929444)
11675152,53.3903305,-6.3895714,3,,,,,POINT (-6.3895714 53.3903305)
11675153,53.3903331,-6.3893502,3,,,,,POINT (-6.3893502 53.3903331)
11675154,53.3901885,-6.3893636,3,,,,,POINT (-6.3893636 53.3901885)
11675155,53.39268,-6.3855022,3,,,,,POINT (-6.3855022 53.39268)
11675156,53.3929004,-6.3856139,3,,,,,POINT (-6.3856139 53.3929004)
11675159,53.3929899,-6.3852867,3,,,,,POINT (-6.3852867 53.3929899)
11675161,53.3927768,-6.385087,3,,,,,POINT (-6.385087 53.3927768)
11675189,53.3673827,-6.3023581,3,,,,,POINT (-6.3023581 53.3673827)
11675190,53.3674591,-6.302639,3,,,,,POINT (-6.302639 53.3674591)
11675192,53.3672715,-6.3024744,3,,,,,POINT (-6.3024744 53.3672715)
11675194,53.3613326,-6.2908503,4,traffic_signals,,,,POINT (-6.2908503 53.3613326)
11675196,53.3643793,-6.2887377,3,,,,,POINT (-6.2887377 53.3643793)
11675197,53.3646434,-6.2883302,3,,,,,POINT (-6.2883302 53.3646434)
11675200,53.3637998,-6.282549,4,traffic_signals,,,,POINT (-6.282549 53.3637998)
11675206,53.3573336,-6.2882233,3,,,,,POINT (-6.2882233 53.3573336)
11675208,53.3590111,-6.2874353,3,,,,,POINT (-6.2874353 53.3590111)
11675212,53.3616128,-6.2981715,6,,,,,POINT (-6.2981715 53.3616128)
11675216,53.3608574,-6.2963344,3,,,,,POINT (-6.2963344 53.3608574)
11675220,53.3572173,-6.288812,4,traffic_signals,J70,yes,,POINT (-6.288812 53.3572173)
11675223,53.3898909,-6.3022146,3,,,,,POINT (-6.3022146 53.3898909)
11675225,53.3846986,-6.3127428,3,,,,,POINT (-6.3127428 53.3846986)
11675230,53.3792546,-6.310624,3,,,,,POINT (-6.310624 53.3792546)
11675241,53.3797318,-6.288317,4,,,,,POINT (-6.288317 53.3797318)
11675243,53.3776834,-6.2876559,3,,,,,POINT (-6.2876559 53.3776834)
11675249,53.3780738,-6.2810134,3,,,,,POINT (-6.2810134 53.3780738)
11675260,53.3707578,-6.2802271,4,,,,,POINT (-6.2802271 53.3707578)
11675265,53.3675853,-6.2729033,3,,,,,POINT (-6.2729033 53.3675853)
11675266,53.3810493,-6.2392206,4,traffic_signals,,,,POINT (-6.2392206 53.3810493)
11675271,53.3846871,-6.2359719,4,traffic_signals,,,,POINT (-6.2359719 53.3846871)
11675273,53.3853548,-6.2333583,4,traffic_signals,,,,POINT (-6.2333583 53.3853548)
11675275,53.3855725,-6.2273459,3,,,,,POINT (-6.2273459 53.3855725)
11675276,53.3850101,-6.223951,3,,,,,POINT (-6.223951 53.3850101)
11675281,53.3792186,-6.1771689,3,,,,,POINT (-6.1771689 53.3792186)
11675288,53.3740817,-6.1645798,4,traffic_signals,,,,POINT (-6.1645798 53.3740817)
11675301,53.4029346,-6.1797046,4,,,,,POINT (-6.1797046 53.4029346)
11675302,53.4052394,-6.1781387,3,,,,,POINT (-6.1781387 53.4052394)
11675303,53.406621,-6.1776219,4,traffic_signals,,,,POINT (-6.1776219 53.406621)
11675316,53.4238616,-6.1763377,3,,,,,POINT (-6.1763377 53.4238616)
11675322,53.4332212,-6.1767131,4,traffic_signals,,,,POINT (-6.1767131 53.4332212)
11675329,53.4478483,-6.204597,3,,,,,POINT (-6.204597 53.4478483)
11675334,53.4479927,-6.2047219,3,,,,,POINT (-6.2047219 53.4479927)
11675356,53.425169,-6.1763803,3,,,,,POINT (-6.1763803 53.425169)
11675375,53.4252486,-6.2128722,3,,,,,POINT (-6.2128722 53.4252486)
11675382,53.4241327,-6.1989312,3,,,,,POINT (-6.1989312 53.4241327)
11675385,53.3945692,-6.215359,3,mini_roundabout,,,,POINT (-6.215359 53.3945692)
11675387,53.3625327,-6.2726884,3,traffic_signals,,,,POINT (-6.2726884 53.3625327)
11675388,53.3828523,-6.4060459,3,,,,,POINT (-6.4060459 53.3828523)
11675392,53.3805226,-6.4056332,3,,,,,POINT (-6.4056332 53.3805226)
